scientificName	unique_geo
Frederickus wilburi (Levi & Levi, 1955)	1
Fremontia Raw, 1936	1
Frenesia	1
Frenesia Betten & Mosely, 1940	3
Frenesia difficilis	1
Frenesia difficilis (Walker, 1852)	7
Frenesia missa	2
Frenesia missa (Milne, 1935)	3
Frenesia missa Milne	1
Freraea gagatea Robineau-Desvoidy, 1830	1
Frevillea hirsuta (Borradaile, 1916)	1
Freya Koch, 1850	15
Freya regia Simon, 1903	1
Freyana anatina	1
Freyana Haller, 1877	1
fria	1
Friesea millsi Christiansen and Bellinger, 1980	2
Frieseomelitta	1
Frieseomelitta nigra	3
Frigartus sp.	1
fringata	1
Frirenia Kieffer, 1894	1
Friseria cockerelli (Busck)	2
frondaria avidaria	2
Frontinella	1
Frontinella Cambridge, 1902	2
Frontinella communis	42
Frontinella communis (Hentz)	3
Frontinella communis (Hentz, 1850)	38
Frontinella hauchuca	1
Frontinella huachuca benevola Gertsch & Davis, 1946	1
Frontinella potosia Gertsch & Davis, 1946	1
Frontinella pyramitela	5
Frontinella pyramitela (Walckenaer)	2
Frontinella pyramitella (Walckenaer)	1
Frontiniella ethniae (Brooks, 1945)	1
Frontiniella mitis (Curran, 1930)	1
Frontiniella pararcilla	1
Frontiniella spectabilis (Aldrich, 1916)	2
fructuaria	1
frugiperda	1
Frumenta nundinella	1
frustella	1
frustrana	1
Fruva apicella Grote	1
Fruva fasciatella	1
Fruva fasciatella (Grote, 1875)	1
Fruva fasciatella Grote, 1875	7
fucana	1
Fucellia ariciiformis (Holmgren, 1872)	1
Fucellia fucorum (Fallen, 1819)	2
Fucellia intermedia	1
Fucellia pictipennis Becker, 1907	1
Fucellia Robineaux-desvoidy, 1842	1
Fucellia tergina (Zetterstedt, 1845)	1
Fucellia vibei Collin, 1951	1
Fuchsina arida Andrews, 1976	1
Fuchsina occulta Fall, 1899	1
Fuhrmannodesmidae	1
Fulcidacini	7
fulgora	1
Fulgora castresi Gu??rin-M??neville, 1837	1
Fulgoraecia exigua (Hy. Edw., 1882)	2
Fulgoraecia Newman, 1851	1
Fulgoridae	4
fulmenella	1
fulminans	1
fulvicollis	1
fulviplicana	2
fulvirugella	1
Fulvius imbecilis	1
Fulvius slateri	1
Fulvius StÃ¥l, 1862	1
fulvum	1
fulvum (red)	1
fumalis	1
fumata	1
fumeola	2
Fumibotys fumalis	1
fumoferalis	1
Fumonta major	2
Fumonta major (Banks, 1914)	1
Fumontana deprehendor	36
Fumontana deprehendor Shear, 1977	1
fumosa	3
fumosa brunneifasciata	2
fumoviridana	1
funalis angelina	1
funalis columbialis	1
funalis funalis	1
Funchalia Johnson, 1868	2
Funchalia villosa (Bouvier, 1905)	8
Fundella ignobilis Heinrich, 1945	5
Fundella pellucens Zeller	1
funebris	1
funeralis	2
funerellus	1
fungivorella	1
Fungomyza buccata Rohacek, 2004	1
furcata	1
Furcifera pictipennis (Wiedemann)	1
Furcilla delicatula (Hine)	2
Furcodes apicalis	1
Furcula borealis	1
Furcula borealis Boisduval, 1829	1
Furcula cinerea	1
Furcula cinerea Walker	3
Furcula modesta	1
Furcula modesta Hudson, 1891	3
Furcula nivea (Neumoegen)	3
Furcula occidentalis	1
Furcula occidentalis Lintner, 1878	14
Furcula scolopendrina	1
Furcula scolopendrina aquilonaris	1
Furcula scolopendrina Boisduval, 1869	8
furfurana	1
furfurata uniformis	1
Fusacarus Michael, 1901	1
fusca	1
fuscata	2
fuscatella	1
fuscella (spretella)	1
fuscigerus	2
fusciterminella	1
fuscodosana	1
fuscoescans	1
fuscoleuca	1
fuscoleuca?	1
fuscolutea	1
fuscomaculella	1
fuscomaculella fuscomaculella	1
fuscostriata	1
fuscotaeniaella	2
Fuscozetes fuscipes (Koch, 1844)	1
fuscula	2
fusculenta	2
fusimacula	1
Fustiserphus reticulatus	1
futilalis inconcinnalis	1
Gabara gigantea	3
Gabara obscura	1
Gabara sp.	1
Gabara stygialis	1
Gabara stygialis (Smith)	1
Gabara subnivosella bipuncta	1
gabrieli	1
Gabriola dyari	1
Gabriola dyari Taylor, 1904	16
Gabriola minima	1
Gabriola sierrae	1
Gabrius	1
Gabrius astutoides (Strand, 1946)	1
Gabrius bidentatus (Horn, 1884)	1
Gabrius brevipennis	3
Gabrius brevipennis (Horn, 1884)	2
Gabrius cushmani (Hatch, 1957)	1
Gabrius fallaciosus (Horn, 1884)	1
Gabrius forcipatus (Hatch, 1957)	1
Gabrius microphthalmus	1
Gabrius microphthalmus (Horn, 1884)	1
Gabrius nigritulus	1
Gabrius nigritulus (Gravenhorst, 1802)	1
Gabrius ovaliceps (Fall, 1930)	1
Gabrius picipennis	3
Gabrius picipennis (MÃ¤klin, 1852)	1
Gabrius punctatellus	1
Gabrius punctatellus ottawensis (Casey, 1915)	1
Gabrius seattlensis (Hatch, 1957)	1
Gabrius shulli (Hatch, 1957)	1
Gabrius Stephens, 1829	1
Gabrius trossulus (Nordmann, 1837)	1
Gabrius virilis (Horn, 1884)	1
Gabronthus thermarum AubÃ©,1850	1
Gabucinia delibata (Robin, 1877)	1
Gaediopsis flavipes Coquillett, 1895	1
Gaediopsis ocellaris	1
Gaediopsis ocellaris Coquillett, 1902	1
Gaeides Scudder, 1876	1
Gaesischia (Gaesischia) exul	1
Gaesischia (Gaesischia) mexicana	2
Gaesischia (Gaesischiana) exul	6
Gaesischia exul Michener, LaBerge & Moure, 1955	13
Gaesischia mexicana LaBerge, 1958	1
Gaetanus brevispinus (G. O. Sars, 1900)	9
Gaetanus tenuispinus (G. O. Sars, 1900)	1
gaeti (megaera)	1
Gaetice americanus Rathbun, 1923	6
Gaidius Giesbrecht, 1895	16
Gaidius tenuispinus (G. O. Sars, 1900)	34
Galasa nigrinodis	1
Galasa nigrinodis Zeller, 1873	7
Galasa striginervalis Hampson, 1906	1
Galasa Walker, 1866	4
Galathea rostrata A. Milne-Edwards, 1880	1
Galatheidae	13
galaxana	1
galbinea	1
Galbinocoris caepa Weirauch, 2006	1
Galenara consimilis Heinrich	1
Galenara lallata	1
Galenara lixarioides McDunnough	1
Galenara olivacea	1
Galenara stenomacra	1
Galerita	8
Galerita  lecontei Dejean	2
Galerita  mexicana Chaudoir	24
Galerita  ruficollis Dejean	9
Galerita (Galerita) aequinoctialis Chaudoir, 1852	7
Galerita (Galerita) boucardii Chaudoir, 1869	1
Galerita (Galerita) ruficollis Dejean, 1825	2
Galerita (Galerita) simplex Chaudoir, 1852	1
Galerita (Galerita) sulcipennis	1
Galerita (Progaleritina) atripes	3
Galerita (Progaleritina) atripes LeConte, 1858	1
Galerita (Progaleritina) bicolor	5
Galerita (Progaleritina) bicolor (Drury, 1773)	1
Galerita (Progaleritina) janus	2
Galerita (Progaleritina) janus (Fabricius, 1792)	3
Galerita (Progaleritina) lecontei Dejean, 1831	1
Galerita (Progaleritina) mexicana	1
Galerita (Progaleritina) mexicana Chaudoir, 1872	1
Galerita atripes LeConte	7
Galerita bicolor	1
Galerita bicolor (Drury)	2
Galerita Fabricius, 1801	1
Galerita forreri Bates	3
Galerita janus	1
Galerita janus (Fabricius)	12
Galerita lecontei (Dejean)	13
Galerita spp.	1
Galeruca (Galeruca) externa Say, 1824	1
Galeruca browni	1
Galeruca rudis J.L. LeConte	1
Galerucella alni (Fall)	1
Galerucella nymphaeae	1
Galerucella nymphaeae (Linnaeus, 1758)	4
Galerucella sp.	1
Galerucella xanthomaelena (Schrank)	1
Galerucinae	34
Galerucinae xanthamelaena	1
Galerucini	2
Galgula Guenée, 1852	1
Galgula hepara Guenée	1
Galgula partita	1
Galgula partita GuenÃ©e, 1852	14
Galgula subpartita Guenée	1
Galgupha	1
Galgupha (Galgupha) aterrima Malloch, 1919	1
Galgupha (Galgupha) atra Amyot and Serville, 1843	1
Galgupha (Galgupha) denudata (Uhler, 1863)	1
Galgupha (Nothocoris) nitiduloides (Wolff, 1802)	1
Galgupha Amyot & Serville, 1843	1
Galgupha aterrima	1
Galgupha atra	1
Galgupha laboprostethia	1
Galgupha nitiduloides nitiduloides	1
Galgupha ovalis	1
gallaesaliciana	1
Galleria mellonella	1
Galleria mellonella (Linnaeus)	5
Galleria mellonella Linnaeus, 1758	4
Galumna von Heyden, 1826	5
Galumnidae	2
Gamasomorpha Karsch, 1881	1
Gamasomorpha lutzi (Petrunkevitch, 1929)	2
Gamasomorpha perplexa Bryant, 1942	1
Gamasomorpha sp.	1
Gambrus apicatus	1
Gambrus canadensis canadensis	1
Gambrus canadensis exareolatus	1
Gambrus extrematis	1
Gambrus nuncius	1
Gambrus polyphemi	1
Gambrus sp.	1
Gambrus ultimus	1
Gamma Zavattari, 1912	6
Gammarellus angulosus (Rathke, 1843)	5
Gammarellus homari (J. C. Fabricius, 1779)	1
Gammaridae	169
Gammaropsis (Podoceropsis) grasslei	1
Gammaropsis atlantica Stebbing, 1888	1
Gammaropsis ellisi Conlan, 1983	1
Gammaropsis Lilljeborg, 1855	141
Gammaropsis maculatus (Johnston, 1828)	1
Gammaropsis melanops G. O. Sars, 1882	2
Gammaropsis pokipoki J. L. Barnard, 1970	2
Gammaropsis shoemakeri Conlan, 1983	7
Gammaropsis sutherlandi Nelson, 1980	2
Gammaropsis thompsoni (A. O. Walker, 1898)	7
Gammarus annulatus S. I. Smith, 1873	24
Gammarus daiberi Bousfield, 1969	35
Gammarus desperatus Cole, 1981	5
Gammarus duebeni Lilljeborg, 1851	5
Gammarus Fabricius, 1775	125
Gammarus fasciatus Say, 1818	2
Gammarus finmarchicus Dahl, 1838	8
Gammarus hyalelloides Cole, 1976	1
Gammarus lacustris G. O. Sars, 1863	8
Gammarus lawrencianus Bousfield, 1956	14
Gammarus locusta Linnaeus, 1758	1
Gammarus mucronatus (Say, 1818)	70
Gammarus obtusatus Dahl, 1938	5
Gammarus oceanicus SegerstrÃ¥le, 1947	17
Gammarus palustris Bousfield, 1969	41
Gammarus pecos Cole and Bousfield, 1970	2
Gammarus pulex (Linnaeus, 1758)	1
Gammarus setosus Dementieva, 1931	4
Gammarus tigrinus Sexton, 1939	49
Gammarus wilkitzkii Birula, 1897	6
Ganascus ventricosus	1
Ganascus ventricosus (LeConte, 1875)	4
Ganaspidium Weld, 1955	2
Ganaspis F??rster, 1869	2
Ganaspis FÃ¶rster, 1869	1
Ganocapsus filiformis Van Duzee, 1912	1
Gansia	1
Gansia andersoni	1
Gansia flavata	1
Gansia fortemaculata	1
Ganyra josephina	1
Ganyra josephina subsp. josepha (Salvin and Godman, 1868)	2
Gardinia anopla Hering, 1925	6
Gardinia magnifica Walker, 1865	2
Garella nilotica (Rogenhofer, 1881)	2
gargamelle	1
Garganus fusiformis	1
Garganus fusiformis (Say, 1832)	1
Garganus spp.	1
Gargaphia angulata	1
Gargaphia arizonica Drake and Carvalho	3
Gargaphia iridescens Champion	1
Gargaphia opacula Uhler	1
Gargaphia opacula Uhler, 1893	3
Gargaphia tiliae	1
Gargaphia tiliae (Walsh, 1864)	1
Garosyrrhoe bigarra (J. L. Barnard, 1962)	23
Garosyrrhoe J.L. Barnard, 1964	2
Garriscaphus amplus Chamberlin, 1941	1
Garthiope spinipes (A. Milne-Edwards, 1880)	1
Gasina trujillo	1
Gasteracantha	2
Gasteracantha cancriformis	6
Gasteracantha cancriformis (Linnaeus, 1758)	70
Gasteracantha cancriformis (Linneaus)	4
Gasteracantha mammeata Thorell, 1859	5
Gasteracantha servellei	1
Gasteracantha servillei	1
Gasteracantha Sundevall, 1833	8
Gasterophilus intestinalis	1
Gasterophilus intestinalis (De Geer, 1776)	4
Gasterophilus nasalis	1
Gasterophilus sp.	1
Gasteruptiidae	5
Gasteruption	3
Gasteruption assectator (Linnaeus, 1758)	4
Gasteruption assectator acra	1
Gasteruption assectator assectator	1
Gasteruption barnstoni barnstoni	1
Gasteruption barnstoni perplexus	1
Gasteruption floridanus bradleyi	1
Gasteruption kirbii kirbii	1
Gasteruption kirbii russeus	1
Gasteruption Latreille, 1796	2
Gasteruption occidentalis	1
Gasteruption sp.	1
Gasteruption tarsatoroius solaris	1
Gasteruption tarsatoroius tarsatoroius	1
Gastrancistrus metallicus	1
Gastrancistrus spp.	1
Gastrellarius blanchardi (G.Horn, 1891)	1
Gastrellarius honestus	1
Gastrellarius honestus (Say)	1
Gastrellarius honestus (Say, 1823)	3
Gastrellarius unicarum (Darlington, 1931)	1
Gastrisus newtonorum	2
Gastrisus Sharp, 1876	1
Gastrodes pacificus (Provancher)	1
Gastrodes pacificus (Provancher, 1886)	1
Gastrophilus Agassiz, 1846	2
Gastrophysa (Gastrophysa) cyanea F. E. Melsheimer, 1847	1
Gastrophysa (Gastrophysa) polygoni (Linnaeus, 1758)	2
Gastrophysa cyanea	2
Gastrophysa cyanea F.E. Melsheimer	1
Gastrophysa cyanea Melsheimer	1
Gastrophysa polygoni	1
Gastrophysa sp.	1
Gastrops nebulosus	2
Gastrops niger Williston, 1897	1
Gastrops Williston, 1897	3
Gastroptychus formosus (Filhol, 1884)	1
gatei	1
gaultheriella	1
Gaurax apicalis	1
Gaurax apicalis Malloch, 1915	3
Gaurax atrilinea Sabrosky, 1951	1
Gaurax dorsalis (Loew, 1863)	6
Gaurax dubius (Macquart, 1835)	7
Gaurax Loew, 1863	20
Gaurax maculipes Sabrosky, 1951	1
Gaurax melanotum Sabrosky, 1951	5
Gaurax mesopedalis Sabrosky, 1951	1
Gaurax montanus Coquillett, 1898	2
Gaurax niger Czerny, 1906	6
Gaurax ocellaris Sabrosky, 1951	2
Gaurax pallidipes	1
Gaurax pallidipes Malloch, 1915	19
Gaurax pilosulus (Becker, 1912)	1
Gaurax pseudostigma Johnson, 1913	11
Gaurax shannoni Sabrosky, 1951	11
Gaurax splendidus Malloch, 1915	2
Gaurax varihalteratus (Malloch, 1913)	2
Gaurax vittipes Sabrosky, 1951	1
Gaurotes cyanipennis	1
Gaurotes cyanipennis (Say, 1824)	2
gausapalis	1
gausapata	1
Gayenna Nicolet in Gay, 1849	1
Gazoryctra HÃ¼bner, 1820	4
Gazoryctra mathewi	1
Gazoryctra mcglashani	1
Gea heptagon	3
Gea heptagon (Hentz)	1
Gea heptagon (Hentz, 1850)	6
Gea Menge in Berendt, 1854	7
Geaya tezonapa Goodnight & M. L. Goodnight, 1947	1
Geaya wenzeli Goodnight & M. L. Goodnight, 1947	2
Geaya yucatana Goodnight & M. L. Goodnight, 1947	1
Gecarcinidae	6
Gecarcinus lateralis (FrÃ©minville, 1835)	7
Gecarcinus Leach, 1814	4
Gecarcinus planata Stimpson, 1860	5
Gecarcinus quadratus Saussure, 1853	6
Gehringia olympica Darlington, 1933	1
Geina periscelidactylus	1
Geina sheppardi	1
Geina sheppardi Landry, 1989	5
Geina tenuidactylus	1
Geina tenuidactylus Fitch, 1854	12
Gelae K.B. Miller & Wheeler, 2005	1
Gelastocoridae	1
Gelastocoris	3
Gelastocoris oculatus	12
Gelastocoris oculatus (Fabricius, 1798)	1
Gelastocoris oculatus Fabricius, 1798	1
Gelastocoris oculatus oculatus	1
Gelastocoris sp.	1
Gelechia anarsiella	1
Gelechia dromicella Busck, 1909	1
Gelechia dyariella Busck, 1903	2
Gelechia gracula (Meyrick)	3
Gelechia griseella	1
Gelechia HÃ¼bner, 1825	2
Gelechia lynceella Zeller, 1873	7
Gelechia mandella Busck, 1904	3
Gelechia rileyella	1
Gelechiidae	6
Gelechioidea	1
Gelis	1
Gelis drassi	1
Gelis festinans (Fabricius, 1798)	3
Gelis macer	1
Gelis obscurus	1
Gelis sp.	1
Gelis spp.	1
Gelis tenellus	1
Gelis tenellus (Say)	1
Gelis Thunberg, 1827	40
geminum	1
gemmalis	1
gemmata	1
Gemmotheres chamae (Roberts, 1975)	2
Genea Rondani, 1850	2
Genea tenera (Wiedemann, 1830)	3
Genea texensis	1
generale	1
genetrix	1
genialis	1
geniata	1
geniculatella	1
Gennadas Bate, 1881	12
Gennadas elegans (S. I. Smith, 1882)	10
Gennadas valens (S. I. Smith, 1884)	10
Genuchinus digitatus Krikken, 1981	1
Genuchinus v-notatus Westwood, 1874	1
Genus A Species A	1
Genus undetermined	9
Genus?	1
Genysa Simon, 1889	1
Geocoris	2
Geocoris atricolor Montandon, 1908	4
Geocoris bullatus (Say, 1832)	9
Geocoris discopterus StÃ¥l, 1874	2
Geocoris Fall??n, 1814	1
Geocoris FallÃ©n, 1814	1
Geocoris frisoni Barber, 1926	1
Geocoris howardi Montandon, 1908	4
Geocoris limbatus StÃ¥l, 1874	3
Geocoris lividipennis Stal	9
Geocoris pallens Stal	11
Geocoris pallens StÃ¥l, 1854	3
Geocoris punctipes (Say)	5
Geocoris punctipes (Say, 1832)	1
Geocoris uliginosa (Say)	2
Geocoris uliginosus (Say, 1832)	2
Geodercodes latipennis Casey, 1888	1
Geodromicus	4
Geodromicus brunneus	4
Geodromicus brunneus (Say, 1823)	1
Geodromicus strictus	1
Geograpsus lividus (H. Milne Edwards, 1837)	10
Geolycosa escambiensis Wallace, 1942	1
Geolycosa fatifera	1
Geolycosa fatifera (Hentz, 1842)	1
Geolycosa gosoga	2
Geolycosa hubbelli	1
Geolycosa hubbelli Wallace, 1942	1
Geolycosa micanopy	1
Geolycosa missouriensis	17
Geolycosa missouriensis (Banks)	1
Geolycosa missouriensis (Banks, 1895)	6
Geolycosa Montgomery, 1904	2
Geolycosa ornatipes	1
Geolycosa patellonigra	3
Geolycosa patellonigra (Author?)	1
Geolycosa pikei	1
Geolycosa rafaelana	18
Geolycosa rafaelana (Chamberlin)	3
Geolycosa rafaelana (Chamberlin, 1928)	1
Geolycosa raphaelana (Chamberlin)	1
Geolycosa rogersi Wallace, 1942	1
Geolycosa sepulchralis	1
Geolycosa sp	2
Geolycosa turricola	1
Geolycosa wrighti	6
Geolycosa wrighti (Emerton, 1912)	2
Geolycosa wrightii (Emerton)??	1
Geolycosa xera archboldi (McCrone)	1
Geolycosa xera McCrone, 1963	1
Geometra bellonaria Strecker, 1899	1
Geometra illustraria Hulst	1
Geometra iridaria Guenée	1
Geometra remotaria Walker	1
Geometrid oxydria	1
Geometridae	37
geometriformis	2
Geomydoecus (Geomydoecus) alcorni Price & Emerson	1
Geomydoecus (Geomydoecus) bulleri intermedius Price & Hellenthal	1
Geomydoecus (Geomydoecus) coronadoi saccharalis Price & Hellenthal	1
Geomydoecus (Geomydoecus) coronadoi submerriami Price & Hellenthal	1
Geomydoecus (Geomydoecus) ewingi Price & Emerson	1
Geomydoecus (Geomydoecus) fulvescens Price & Emerson	1
Geomydoecus (Geomydoecus) geomydis	1
Geomydoecus (Geomydoecus) geomydis subgeomydis Price & Emerson	1
Geomydoecus (Geomydoecus) illinoensis Price & Emerson	1
Geomydoecus (Geomydoecus) jonesi Price & Emerson	1
Geomydoecus (Geomydoecus) mcgregori Price & Emerson	1
Geomydoecus (Geomydoecus) merriami Price & Emerson	1
Geomydoecus (Geomydoecus) mexicanus Price & Emerson	1
Geomydoecus (Geomydoecus) neotruncatus Hellenthal & Price	1
Geomydoecus (Geomydoecus) oklahomensis Price & Emerson	1
Geomydoecus (Geomydoecus) oregonus Emerson & Price	1
Geomydoecus (Geomydoecus) oregonus idahoensis Price & Emerson	1
Geomydoecus (Geomydoecus) perotensis perotensis Price & Emerson	1
Geomydoecus (Geomydoecus) polydentatus angustirostris Price & Hellenthal	1
Geomydoecus (Geomydoecus) polydentatus polydentatus Price & Emerson	1
Geomydoecus (Geomydoecus) quadridentatus Price & Emerson	1
Geomydoecus (Geomydoecus) scleritus	1
Geomydoecus (Geomydoecus) traubi Price & Emerson	1
Geomydoecus (Geomydoecus) trichopi Price & Emerson	1
Geomydoecus (Geomydoecus) umbrini Price & Emerson	1
Geomydoecus (Geomydoecus) wernecki wernecki Price & Emerson	1
Geomydoecus (Thaelerius) betleyae Hellenthal & Price	1
Geomydoecus (Thaelerius) biagiae Hellenthal & Price	1
Geomydoecus (Thaelerius) craigi Hellenthal & Price	1
Geomydoecus (Thaelerius) duchesnensis Price & Emerson	1
Geomydoecus (Thaelerius) fuchsi Hellenthal & Price	1
Geomydoecus (Thaelerius) thaeleri Hellenthal & Price	1
Geomydoecus geomydis (Osborn)	1
Geomydoecus neocopei Price & Emerson	1
Geomydoecus traube Price & Emerson	1
Geomydoecus wardi Price & Emerson	1
Geomylichus brevispinosus Fain, Whitaker, Schwan & Lukoschus, 1978	1
Geomylichus californicus Fain, Whitaker & Thomas, 1988	1
Geomylichus deserti Fain & Whitaker, 1987	1
Geomylichus dipodomius Radford, 1953	1
Geomylichus Fain, 1970	1
Geomylichus floridanus (Radford, 1949)	1
Geomylichus formosus Fain & Whitaker, 1987	1
Geomylichus inaequalis Fain, Whitaker, Schwan & Lukoschus, 1978	1
Geomylichus intercalatus Fain, Whitaker & Thomas, 1991	1
Geomylichus microdipodops Fain & Whitaker, 1987	1
Geomylichus multistriatus Fain, Whitaker & Thomas, 1988	1
Geomylichus oaxacae Fain & Estebanes, 2000	1
Geomylichus perognathi Fain & Whitaker, 1980	1
Geomylichus postscutatus Fain, 1976	1
Geomylichus quasinudus Fain, Whitaker & Thomas, 1991	1
Geomylichus texanus Fain, Whitaker, Schwan & Lukoschus, 1978	2
Geomylichus thomomys Fain, Whitaker, Schwan & Lukoschus, 1978	1
Geomylichus utahensis Fain & Whitaker, 1987	1
Geomyphilus insolitus	1
Geomyphilus kiowensis	2
Geomyphilus russeus	2
Geomyphilus thomomysi	1
Geomyphilus viceversus	2
Geomysaprinus	8
Geomysaprinus (Priscosaprinus) copei (Horn, 1873)	1
Geomysaprinus (Priscosaprinus) moniliatus (Casey, 1916)	1
Geomysaprinus (Priscosaprinus) obscurus (J. L. LeConte, 1851)	1
Geomysaprinus (Priscosaprinus) pectoralis (J. L. LeConte, 1851)	1
Geomysaprinus moniliatus	1
Geomysaprinus obsidianus	1
Geomysaprinus Ross, 1940	3
Geomysaprinus spp.	1
Geomysaprinus suffusus	3
Geomyza apicalis (Meigen, 1830)	3
Geomyza balachowskyi Mesnil, 1934	4
Geomyza coquilletti (Hendel, 1917)	1
Geomyza Fall??n, 1810	1
Geomyza FallÃ©n, 1810	6
Geomyza lurida (Loew, 1864)	2
Geomyza sp	1
Geomyza tripunctata Fallen, 1823	26
Geomyza velata Vockeroth, 1961	1
Geomyza vespertina Vockeroth, 1961	1
Geoorthcladius	1
Geopachyiulus nematodes (Latzel, 1884)	1
Geopetitia	1
Geopetitia aspiculata	1
Geophilidae	1
Geophilomorpha	1
Geophilomorpha Latreille, 1817	82
Geophilus ampyx Crabill 1954	1
Geophilus ampyx Crabill, 1954	1
Geophilus vittatus (Rafinesque, 1820)	5
Geopinus incrassatus	1
Geopinus incrassatus (Dejean, 1829)	1
Geopinus incrassatus (LeConte)	1
Geopinus incrassatus Dej	1
Geopinus LeConte, 1847	1
georgiella	1
georgiella (subargentana)	1
georgii ancilla	1
georgii benesignata	1
georgii emarginata	1
georgii georgii	1
georgii holocinerea	1
georgii oregonensis	1
georgii vertina	1
Georissidae Laporte de Castelnau, 1840	1
Georissus (Georissus) pusillus LeConte, 1852	1
Georyssus	1
Geostiba	7
Geostiba appalachigena	11
Geostiba carteriensis	1
Geostiba crepusculigena	2
Geostiba graveyardensis	1
Geostiba nebuligena	7
Geostiba nubigena	1
Geotrigona	1
Geotrigona acapulconis	7
Geotrigona acapulconis (Strand, 1919)	18
Geotrigona acapulconis acapulconis	10
Geotrigona lutzi Camargo & Moure, 1996	3
Geotrupes (Anoplotrupes) balyi Jekel, 1865	3
Geotrupes (Cnemotrupes) semiopacus Jekel, 1865	1
Geotrupes balyi	1
Geotrupes blackburnii excrementi	1
Geotrupes cavicollis Bates, 1887	6
Geotrupes egeriei	1
Geotrupes guatemalensis Bates, 1897	9
Geotrupes hornii	1
Geotrupes Latreille, 1796	1
